name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
Samajavaragamana,Thaman S,3j9DrRebdWK1jkpOw9FZUy,0.568,0.91,0.124,0.7832772132661879,0.0345,Chill
Pyaari Saha,Harsha Prawin,7rmI4K0Ae7iY5v4DxgXSSi,0.854,0.35,0.208,0.7910843588903126,0.0579,romantic
Nagumomu,K. V. Mahadevan,6nTNrn1bfkbowgJrY8QZmx,0.418,0.521,0.379,0.8542268839953515,0.0557,cheerful
Laalu Darwaja,Mani Sharma,2Oh3Gctahc7NnLiy598erR,0.767,0.189,0.109,0.8138502339163861,0.285,energetic
Cinema Choopistha Mama,Thaman S,4HTDl31KMbRxWrH778ffvV,0.671,0.744,0.0978,0.6866414374683394,0.513,romantic
Mavilla Remix,Thaman S,6U7DBulwOSNslSxzzGuTaa,0.792,0.346,0.12,0.7197771089722579,0.12,romantic
Hey - Nenera Yuva Hero,Hamsalekha,2qJjhZTRlSFMGToaNT1eiR,0.631,0.739,0.921,0.7034476593462261,0.307,cheerful
Vathapi - Hamsadwani - Adi,Trichy L. Saravanan,64LBObUGInjuCrGp0BdJUa,0.463,0.968,0.158,0.6562770046783277,0.0356,Chill
Ceturylu Kotte,Ilaiyaraaja,5W48zAKSD7mn5CbC7WfeBK,0.516,0.236,0.307,0.7694508179623947,0.327,energetic
Mammu I Miss You,Deepthi Sayanora,32fQk7N9jqGif2nH8nzzBU,0.534,0.511,0.114,0.7720730653475968,0.0298,romantic
Oh Sunitha,Vishal Sekhar,2tpRYwhooj6XmpZZFCU2wu,0.911,0.285,0.122,0.7862272415745404,0.0809,energetic
Sannaga Veeche Challagaaliki,Ghantasala,55zxMXa0zWmqqdDP7Yjpft,0.45,0.908,0.0608,0.674245358920111,0.0431,Chill
Bheemla Back On Duty,Thaman S,0pJwJJVXazQanbOouX7rN6,0.774,0.335,0.17,0.6977561905897077,0.148,romantic
Shava Shava,Vishal Sekhar,5vfybkwQuJ3fV3QMfS8qDg,0.702,0.0229,0.0903,0.8145355940284276,0.0532,energetic
Chilakamma Palikindi,Sathyam,7GHgcbabmbI3BjuNwAR27X,0.454,0.792,0.331,0.6543103191394262,0.0379,Chill
Vayase Oka Poolathota,K. V. Mahadevan,2lElevLp2V0Ifl2Vo1S7Th,0.523,0.808,0.404,0.6750201138293752,0.067,Chill
Kondalalo,Unnikrishnan,3tnI1WyFg1BzrhnU3lhxqF,0.592,0.72,0.119,0.7551774486724874,0.0392,Chill
Kolokoloyanna,Ghantasala,1lJiPkcEyCCaIYuq0yZiTO,0.537,0.741,0.566,0.7311302482195536,0.197,cheerful
My Name Is Bangaram,Bole Shavali,4fhLf0D6Ld6HipRX6JvP60,0.771,0.376,0.0612,0.7927828600375458,0.398,romantic
Loka Nayakuda - Come Dance With Me,Himesh Reshammiya,4hzbbmBuq0xvxXsJhg3Kfc,0.809,0.246,0.115,0.7584254596382491,0.158,energetic
Choopulu Choopulu,J. V. Raghavulu,0Zx8uCFSZvb94RL2SFoHLL,0.561,0.852,0.178,0.7578592925891714,0.0359,Chill
Samininne - Sankarabharanam - Adi (Live),Karaikudi Sambasiva Iyer,0zZ0NYg5T7GBxLNFF49TQn,0.329,0.99,0.114,0.36571411543848154,0.047,Chill
Thakadimithom,Devi Sri Prasad,2eGp9IyD2SedGK5e3oFB3Q,0.952,0.0265,0.0452,0.660240174021872,0.244,energetic
Om Namo Nama Yavvanama,Ilaiyaraaja,45lm4OTdVJWTh7YjktEFnZ,0.769,0.269,0.397,0.7754998659078042,0.0657,energetic
Pedda Puli,Thaman S,4PYJiAIsR6JlgGZbhXPPK1,0.767,0.225,0.141,0.8007985935218571,0.145,energetic
Edho Manasu,Koti,56CbeELSimAZhoP7Q3Bpow,0.748,0.777,0.714,0.7590214249530678,0.0874,cheerful
Baby U Gonna Miss Me,Devi Sri Prasad,1JPnyBur99AG0lVqriNOk2,0.725,0.00191,0.211,0.8178729997914121,0.0461,energetic
Potharam Nikhil Mudhiraju,Mana Hyderabadi Folk,0OrisRgsjkfJubZFsJabtv,0.619,0.372,0.0586,0.8935903930391251,0.196,romantic
Tella Tellani Cheera,Mani Sharma,0OhbYCX4RFEEuIQJSrRhUD,0.607,0.181,0.0913,0.881045323162192,0.144,energetic
Nadaka Kalisina,Various Artists,6WwC0lT54HpfzNBknjLk6f,0.792,0.648,0.0392,0.5183706308292858,0.127,romantic
O Baby O Baby,Yuvan Shankar Raja,50Ac9qhGcZ8lWAi3ucySuN,0.769,0.00847,0.0988,0.7599749694567777,0.0419,energetic
Hylessa,M. M. Keeravani,3BM77eR1tvoUmwkQrfUdlk,0.593,0.672,0.081,0.7547006764206323,0.0279,romantic
Bellam Sridevi,Sai Karthik,2FTTWwH9X6k04dsLjTwSI6,0.626,0.0529,0.827,0.7842009595041569,0.23,cheerful
Nama Ramayana,M. S. Subbulakshmi,2Wy9rLbeuTwEqsSBIdu3SI,0.652,0.962,0.703,0.7390565869066421,0.0553,cheerful
Dosti,M. M. Keeravani,04gj1dTfKOsir4SB70LLgS,0.681,0.507,0.108,0.7108674275157186,0.0449,romantic
Ding Dong,Devi Sri Prasad,0KLa5Yv20SsLkztFAx1qV7,0.755,0.397,0.115,0.7748145057957627,0.23,romantic
Rathalu Rathalu,R. P. Patnaik,2RFmpSIlw6Pz9pEWRwec6m,0.62,0.302,0.0333,0.8008879883190798,0.402,energetic
Adhento Gaani Vunnapaatuga,Anirudh Ravichander,6jR5F8G9ZzCEQo27UgUrN6,0.392,0.123,0.193,0.8153401472034328,0.0504,energetic
Amma Thale,A.R. Rahman,58vSmZ7K3IKN0RRz3IW8uT,0.669,0.0307,0.0768,0.7998450490181472,0.0779,energetic
Jagadhanandha karaka - Nattai - Adi,Flute J A Jayant,7iEG1ZpQ6terq6mTrNdxU4,0.503,0.949,0.1,0.6803242051312615,0.159,Chill
Bujji,Santhosh Narayanan,08aR9sL8GoaW1IdzHM6Z7n,0.888,0.0641,0.402,0.8567299383175899,0.123,energetic
Pilla Chao,Thaman S,7eT5jwHm6y2hcux3ft2Ojj,0.74,0.525,0.382,0.7193897315176256,0.041,romantic
Diyalo Diyala,Devi Sri Prasad,2atS1WwSGF1cCkWXW1Di6P,0.629,0.323,0.076,0.9178461813522453,0.189,romantic
Nee Ooru Nee Peru,Various Artists,3FYkwLS30H8Dj74iGAiTp1,0.7,0.45,0.0575,0.8082779582228314,0.355,romantic
"Muqabla (From ""Street Dancer 3D"") [Telugu]",Yash Narvekar,5LWtYEKVLEpk4FBdGhZKxy,0.821,0.0207,0.364,0.8760094162519741,0.104,energetic
"Aaku Chaatu Pindhe (From ""Vetagadu"")",S. P. Balasubrahmanyam,77lutjUK72rWmPCdkUsqQL,0.44,0.79,0.103,0.7863762329032451,0.253,Chill
Okka Rupayi Istha,Manukota Prasad,3OUo6tpqi3fVdbBoJoo8Kb,0.548,0.381,0.0908,0.9147769599809291,0.21,romantic
Inthandamga,Devi Sri Prasad,5xf92UTdzPmkKdRR7sGZjf,0.596,0.525,0.0962,0.7841115647069341,0.16,romantic
Maro Maro,Mani Sharma,2nIazCRbyNPm3IOg72e9Pi,0.794,0.0654,0.0769,0.7695402127596174,0.0533,energetic
"Oura Ammaka Chella (From ""Apathbhandavudu"")",S. P. Balasubrahmanyam,7kfaGKePbycfGRcBXpy6Vz,0.605,0.838,0.0947,0.6570517595875921,0.0963,Chill
Paruvam Vanaga,A.R. Rahman,7j10ebEZdn2gAz01HopsF2,0.43,0.631,0.0888,0.6163473285854764,0.0347,Chill
Keechurallu,Ilaiyaraaja,4FluDzXB266rMLSZ7HxZzC,0.57,0.656,0.0967,0.7831878184689651,0.158,romantic
Oo Antava Oo Oo Antava,Devi Sri Prasad,54A95PPoOFYxmehjCSbrrz,0.925,0.34,0.366,0.767037158437379,0.104,energetic
"Dinchak - From ""Utthara""",Suresh Bobbili,58zmDsoEvGPWJYIT7MCwPg,0.533,0.153,0.239,0.7670073601716381,0.239,energetic
Galli Pori,Shashank Sheshagiri,0BtzylR9uVApdtC7xSMHS0,0.591,0.521,0.67,0.7475788909085492,0.317,cheerful
Chedugugante Bayyam,Vidyasagar,2Lq4YzC2o3KasO28n5mB4R,0.572,0.599,0.121,0.8901337942131768,0.393,romantic
Govindha Hari Govindha,M. M. Keeravani,0hne3KMxm6iXL0xDZkGllZ,0.658,0.647,0.145,0.7075002234869932,0.0374,romantic
O Prema,Harris Jayaraj,1K7BOhSKs5aWW4gZXt77Ij,0.726,0.119,0.163,0.7110164188444233,0.0485,energetic
Julai,Devi Sri Prasad,7aFFOiQbXiDQBLWqOD4AaQ,0.658,0.176,0.0498,0.8685300515509997,0.113,energetic
Chary (Where Is The Panchakattu),Devi Sri Prasad,3G9gtHhJbrqOVVGrH60nZT,0.794,0.327,0.289,0.8926964450668972,0.194,energetic
Ramesho,Lakshmi,6KmSwgAQLUXkOPv3cD9ohF,0.872,0.138,0.0505,0.8617062486963258,0.173,energetic
Bad Boyz,Thaman S,6wkPM3uZEgsh0wz1Fha4ze,0.784,0.454,0.11,0.6676599421913645,0.0733,romantic
Raa Raa,Mani Sharma,00EI0KgIyOJXYQwaXUpMUR,0.857,0.0776,0.0541,0.708930540242558,0.118,energetic
Bhagyada Lakshmi Baramma - Instrumental,Veena Srivani,0cckP8UhJqr6XhQ3ijAuTD,0.54,0.87,0.09,0.7632229804225394,0.0312,Chill
Blast Baby,Thaman S,3uv8hL8IyFNQ2Ur0DCFosg,0.711,0.36,0.286,0.8459131678536309,0.056,romantic
Cheppana Cheppana,M.M.Srilekha,77Q3FX8CRnjZEbsjzap4Vh,0.645,0.011,0.208,0.748562233678,0.0658,energetic
Subba Lakshmi,Raghu Kunche,6UTM7rkC0PDSht4DSINTl9,0.87,0.168,0.168,0.8387615840758068,0.107,energetic
"Oo...Narappa - From ""Narappa""",Dhanunjay Seepana,73sx453UluiCLGzd4d6GeM,0.809,0.374,0.253,0.8530647516314551,0.0963,romantic
Thelishindhile Nelaraaja,Various Artists,57xlGd1OWOzOax0oaYIjU9,0.555,0.977,0.198,0.602550731547424,0.0687,Chill
Emantaro,Mani Sharma,5sRvQnkOAlUx9fPBHbZNnJ,0.499,0.0923,0.142,0.7428409666557407,0.109,energetic
Mukkoti Devathalu,Pendyala Nageswara Rao,2so1p3JYlUOhNimH2PRGV9,0.38,0.752,0.209,0.6725766560386186,0.0535,Chill
Chitrambari,Jeyaraaj & Jaysri,4VYbr6sPJzlQ3CNlHbBa4t,0.376,0.897,0.138,0.7274054650019369,0.0338,Chill
Khadhhar,MC Hari,6BlFOA7vsaG83IMAbEgkEY,0.666,0.135,0.146,0.6147978187669478,0.237,energetic
Don't Stop (From “Nannaku Prematho”),Gopi Sundar,1IEmvCgOzq2xM91YSrPNUC,0.832,0.249,0.135,0.8541374891981287,0.0697,energetic
"Two Two Two (From ""Kanmani Rambo Khatija"")",Anirudh Ravichander,7FEqZYaxvVfyj1bEFaocnt,0.811,0.0177,0.0781,0.7593194076104771,0.238,energetic
Neeli Meghaalalo - Female Vocals,Pendyala Nageswara Rao,57uco7hsNk5IJoHCGu6cDx,0.515,0.976,0.246,0.6492446139634673,0.0482,Chill
Nee Navvula,Anup Rubens,692044OFkn5V3HieRI82PW,0.873,0.0715,0.161,0.7231145147352425,0.101,energetic
Oh Eesa,G. V. Prakash,6WM7u9sLYnYgfVxtYgw4O5,0.723,0.0149,0.324,0.7889984802884472,0.0417,energetic
Okata Renda,Mani Sharma,2IcON1wkNuPznKWNDtwRaE,0.602,0.127,0.114,0.8744599064334456,0.257,energetic
Usumalaresay,Vijay Antony,3NEhorKBjkoTzmTzldTAud,0.846,0.527,0.397,0.7389969903751602,0.239,romantic
Kokila Kokila,Koti,42Duf6SvTileoZs63SwyCR,0.718,0.357,0.488,0.8162042969099199,0.0597,cheerful
Putta Midha Pala Pitta Dj,Relare Ganga,45sDbOQezSm9nYIOqXxu05,0.699,0.214,0.0676,0.9665067493071904,0.0942,energetic
Syamasundaraa,Various Artists,4CMXukS5reNAAOtN5pNOp7,0.351,0.974,0.279,0.6442683035847314,0.161,Chill
"Na Cheli Rojave (From ""Roja"")",Sujatha,7dx3x9Kczf8Z5fHOsZtqck,0.632,0.718,0.138,0.7032688697517805,0.031,Chill
Neela Neela,Praneeth Muzic,3g732NXhnuBlRxg6PNty1p,0.761,0.022,0.358,0.6145594326410204,0.0501,energetic
Raaka Raaka,Gibrran,2jkeDXMB6CcraXaccbQm7s,0.781,0.361,0.191,0.7381924372001549,0.0425,romantic
Vasthane Vasthane,Anup Rubens,4OhOS4CYFsHVxzLQ4melm3,0.75,0.799,0.264,0.7631633838910576,0.0532,Chill
Prema Entha,Ilaiyaraaja,7JXnPftqAhqMW1T4qkyz1n,0.751,0.634,0.158,0.8655800232426473,0.0437,romantic
Krishnagadi Veera Prema Gaadha,Vishal Chandrashekhar,482q4a0NtMqCR2eAYWGczv,0.762,0.264,0.418,0.7901606126523437,0.121,energetic
Bombay Madras Delhi,A.R. Rahman,6QrbFdaVoZF3akydPO1Jss,0.864,0.0546,0.138,0.6997228761286094,0.114,energetic
Burra Paadavuthadhe,Ghibran,2dBDyCOEMmQ4lc94wibGoN,0.77,0.19,0.664,0.8094698888524688,0.288,cheerful
Paruvam Vanaga,A.R. Rahman,0Nc06ddIEntKD64lIlgmBW,0.645,0.66,0.121,0.7255281742602581,0.0318,romantic
Nene Neeku Pranam,Ilaiyaraaja,7caSJCZsdoXUl6yxM5BwTc,0.384,0.887,0.692,0.7982061444023958,0.0796,cheerful
Em Cheppanu,Devi Sri Prasad,40sRF4TRBsIBERczzU2JY2,0.571,0.573,0.142,0.7825322566226646,0.153,romantic
Emaindo Gaani,Achu,4ilnHwKbqZN6wyjtKbtyLs,0.718,0.284,0.104,0.7811317381328406,0.0445,energetic
Andhangaa Vunnaavu,K. Chakravarthy,0315K4QZhBat9Atv23fh0I,0.688,0.982,0.593,0.628683810602223,0.0517,cheerful
Mudhabanthi Poolupetti,Master Venu,7IqcaAOBdEqn01eKWLL44M,0.53,0.978,0.495,0.5650943115110701,0.0461,Chill
Kuchi Kuchi Konamma - Bombay / Soundtrack Version,Various Artists,2zl5Fbik2Xv6J5bsEKtbQn,0.747,0.0434,0.0638,0.3672934235227511,0.455,energetic
Chiluka Pada Pada,Vidyasagar,2EgilWngMUGGfdwzs1r6nA,0.712,0.0261,0.0412,0.7867934086236181,0.124,energetic
"Najabhaja (From ""God Father"")",Various Artists,7MnUYU6K4TRjzqP2rvyxX8,0.551,0.743,0.118,0.7167376858666825,0.116,Chill
"Party Song (From ""Happy Birthday"")",Kala Bhairava,1K6sA2nZjWCIueGCKe6Jnm,0.716,0.00479,0.29,0.6862540600137073,0.0632,energetic
Jaataro Jaatara,Gopi Sundar,28h9EU7A8RXgjNg3S6RRhA,0.816,0.214,0.0385,0.7463869602789118,0.146,energetic
Horn Pom Pom Okay Please,Shravan Bharadwaj,07stbT4p1FzwDMKoJoTOo7,0.787,0.643,0.0286,0.7896242438690069,0.073,romantic
Poojalu Cheya,Rajan–Nagendra,2Y2gKzbVY8iV8GIA4oihlx,0.311,0.97,0.393,0.6597038052385351,0.0565,Chill
Mandara Thailam,Thaman S,63EfPTD0DDlsqkpbQU6V9k,0.848,0.482,0.064,0.7720730653475968,0.0836,romantic
Emito Emainadho,Surendra Adithe,0nneRePx3baFd65aw33rKr,0.68,0.303,0.101,0.7506481122798654,0.0345,energetic
"Neeli Neeli Aakasam (From ""30 Rojullo Preminchadam Ela"")",Sid Sriram,6jsr2lK1Q2aBKtcolqikbn,0.678,0.674,0.0964,0.822432134449775,0.0866,romantic
Preminchadame,Mani Sharma,4l44LN5wfeahpHIxP4TcuX,0.577,0.516,0.343,0.5690872791203552,0.0648,romantic
Endharo Mahanubhavulu - Sri - Adi,Flute J A Jayant,0qguzzX3NPA54HNDXpIhtE,0.475,0.96,0.065,0.6856282964331477,0.068,Chill
Nuvve Na Shwasa,M. M. Keeravani,5jR8TmPRwYkvX5Dr1lozLE,0.634,0.513,0.126,0.6285050210077774,0.0327,romantic
Raagam Keeravani - Aalapanai,Akkarai Subhalakshmi,7Br9HxJ06JfKzWQlD3HXJs,0.276,0.994,0.102,0.707976995738848,0.0326,Chill
Kadalalle,Justin Prabhakaran,76qPrPwuu0gLX4P7e5TyTL,0.575,0.848,0.209,0.6879227628951996,0.0257,Chill
Ee Jeevana Tharangalalo,J. V. Raghavulu,6KMVAiDzIrQMTFgzl1up2J,0.335,0.919,0.356,0.6659316427783903,0.0678,Chill
Ee Kshanam,Sahithi Chaganti,0cnycUb3bsIruac4DZWPZD,0.679,0.335,0.0933,0.6401561429124826,0.0393,romantic
"Chalaaki Chinnammi - From ""Narappa""",Aditya Iyengar,6WGyxPAU9aDUarvZbP2UDD,0.643,0.359,0.107,0.8533031377573825,0.0464,romantic
Yemanukunnavu,K. V. Mahadevan,01UpnQ3rCc0XQbmtivlHBZ,0.434,0.949,0.122,0.31702374921779564,0.0542,Chill
Chilakamma,Ilaiyaraaja,73E7pkOdg1n9LqV1C1Zw1o,0.667,0.299,0.256,0.7056229327453143,0.0778,energetic
Patakha,D'strucT,37pjYA2osmqfLQhnHq0Y4f,0.387,0.475,0.359,0.7801781936291308,0.484,cheerful
Oopiri,DK Bose,6IQ0U2ZOgWC7a54s53gZDq,0.535,0.188,0.101,0.5920021454751334,0.0308,energetic
Bullettu Bandi,Mohana Bhogaraju,4oBhE31sIakxf8bSPHuRT1,0.593,0.232,0.0852,0.8997586340474985,0.171,energetic
Jagadodharana (Kadri Gopalnath-Sax),Vadya Sangamam,2XU5aiBsuXekPvn13J8eYp,0.587,0.864,0.322,0.5814237611371019,0.0355,Chill
Mandhuloda,Mani Sharma,7jcuvYUCGDcWUclkoKwZnv,0.703,0.107,0.243,0.8406686730832266,0.148,energetic
Bombay Pothava Raja,Bheems Ceciroleo,5dojAKknCydY7vM11LRJ0J,0.637,0.199,0.0347,0.8480586429869782,0.25,energetic
Chinni Chinni Aasalu,Anup Rubens,3jCrVZOua2khYydUAxjuY4,0.718,0.601,0.232,0.7667689740457106,0.0575,romantic
Indrajaalam,Niteesh,6bBtQflwHLrskjlPciYyoI,0.67,0.286,0.107,0.6122053696474865,0.0338,energetic
Ding Ding Ding,Anup Rubens,7tluAfobTzudF6vhR1x84N,0.91,0.389,0.0728,0.743168747578891,0.0565,romantic
Satte Era Satte,Chakri,5i8XQzfP8QacbHV667X5DX,0.783,0.112,0.0632,0.8055663160404065,0.0677,energetic
Ramula O Ramula,Mounika Yadav,4BhanKXBe6OqqSMkmmQ3sq,0.791,0.367,0.0813,0.8270210673738789,0.101,romantic
Ramuloo Ramulaa,Thaman S,3qWfqpB8KJFxwvbpqbuLCh,0.663,0.415,0.158,0.8279150153461069,0.152,romantic
Attar Saibora,Veenapaani,3MAVTMyUK4gZ81LwQ5bHbk,0.757,0.315,0.347,0.8063112726839299,0.0554,energetic
Dhethadii,Suresh Bobbili,7oZ7MaTH4oRjwVzH4nDy16,0.866,0.0187,0.0747,0.7565183706308294,0.147,energetic
"Chill Bro (From ""Local Boy"")",Vivek - Mervin,2vQcYcK68Nhq4QBvpuV6w4,0.652,0.285,0.132,0.843201525671206,0.318,energetic
Nede Thelisindhi,T. V. Raju,424uOdwWKuF9T4HsWiMhQ7,0.413,0.958,0.302,0.7591406180160315,0.036,Chill
Bhoom Bhaddhal,Thaman S,1pYH4FsmvkbALxFGzZkrpF,0.508,0.538,0.0695,0.8608420989898389,0.245,romantic
Chal Chalo Chalo,Devi Sri Prasad,0BFQi3erN3X4tT6ZrthC5d,0.598,0.42,0.485,0.8183199737775262,0.0991,cheerful
Miami - Ma Ma Ma Ma Mia,Thaman S,4BfdCnlFZ8sSSL21Sho1yf,0.551,0.576,0.188,0.7534491492595131,0.0911,romantic
Sarkaru Vaari Paata Rap Song,Thaman S,3UcsD72qtrbTT4N5rXiWTu,0.609,0.536,0.0721,0.7704043624661046,0.0647,romantic
Kondalalo Nelakonna,K. V. Mahadevan,6pToagrtls3fpXa4mvawiV,0.551,0.77,0.138,0.8919812866891147,0.108,Chill
Darlingey,Devi Sri Prasad,10SpkZoX4eIyxi3f0zVfWw,0.813,0.178,0.229,0.8622724157454036,0.145,energetic
Ye Theega Poovuno,M. S. Viswanathan,22v5TUzSZtOwcOvDKlZqBz,0.328,0.855,0.147,0.6851813224470336,0.0339,Chill
Nadhatanumanisam,A. Kanyakumari,2EkDCXZOkMbL0d8miDIXNT,0.319,0.822,0.0935,0.562442265860127,0.0689,Chill
Raaye Raaye Chinni,Bheems Ceciroleo,4AZXcvAozjFZ3tcrE7xHxC,0.797,0.653,0.101,0.81972049226735,0.173,romantic
Maa Intilona,K. Chakravarthy,1bpoYkYXKoMbIrskkvSl5O,0.388,0.149,0.12,0.7564289758336065,0.102,energetic
"Pettara DJ (From ""Gaalodu"")",Various Artists,02cMwRd3BqvBkskVcVadEj,0.786,0.416,0.0757,0.8096188801811735,0.229,romantic
Podagantimayya - Mohanam - Adi,Vijay Prakash,5sfrwC4dsv1OsXfvsFhSi5,0.401,0.819,0.0914,0.7943025715903335,0.0436,Chill
Gala Gala Paruthunna,Mani Sharma,6E2MIXNryG2WcVb9sh1I8L,0.697,0.52,0.123,0.8178134032599303,0.089,romantic
Mamaare Thona,Mothilal Banjara,5C2fp8Zep6hjbzfLMSS1xT,0.639,0.194,0.419,0.8469561071545636,0.0881,energetic
Sri Nadhadi,S. Sowmya,0qniREfrIQcCzYQKIj6R3N,0.41,0.529,0.264,0.678268124795137,0.0498,romantic
Chelimidata,Sinjith Yerramilli,3G1hvYenckuF0w4n27eMwb,0.33,0.678,0.0952,0.5839268154593403,0.04,Chill
Golla Rukkini,Mallika,71eRHwmnXFAJJSr1uD2N0z,0.752,0.374,0.27,0.8217765726034745,0.0774,romantic
Naa Pere Malleswari,Devi Sri Prasad,2rHq2sIpoQqml1V5Q9sha6,0.88,0.175,0.238,0.8161744986441789,0.0764,energetic
Chitike,Anirudh Ravichander,3vrcXIv9dclJYfpo5JshOp,0.652,0.514,0.041,0.8736851515241814,0.315,romantic
Super Machi,Devi Sri Prasad,1lQ266sCiOsHmcCAn39KvR,0.759,0.431,0.0288,0.8388807771387705,0.098,romantic
Bangaram,Vidyasagar,6DAymKgsGcDlrHZ92JlReA,0.705,0.124,0.0569,0.872016448642689,0.115,energetic
Tholi Paruvam Kurisindani,Naresh Penta,6zGiYlTlApYALohUj10msG,0.381,0.783,0.0895,0.6959682946452517,0.0431,Chill
A For Apple,Devi Sri Prasad,3HwmP8lL4aO6MHqSSR7nlF,0.824,0.597,0.138,0.794034387198665,0.119,romantic
Dhamki Maaro,Sai Karthik,2QFqRzgPrVDo5Hc3v6WHXi,0.86,0.466,0.174,0.7693614231651719,0.0725,romantic
Palaraathi Bommaku,Bhanumathi Ramakrishna,1kR2XXjAvAU8zShHcJDO2J,0.563,0.924,0.365,0.7992192854375876,0.042,Chill
Nuziveedu,M. M. Keeravani,5SKQ1fdFZFX1O342IKfZ9b,0.579,0.288,0.27,0.7058315206055008,0.133,energetic
Nenu Puttindemo,Ramana Gogula,5kM776Kqy81ox2npZpjmGA,0.833,0.126,0.0133,0.7540451145743319,0.0575,energetic
Ooru Vada UtsahangaVelugulu,Mangli,1vLFSz3arlO5KWMWDQhSgn,0.76,0.398,0.123,0.7862272415745404,0.08,romantic
Sirimalle Puvvaa,K. Chakravarthy,2K8xHouwdelHUPotIlWL86,0.478,0.967,0.247,0.7865848207634316,0.0295,Chill
Bhaagamathie - Theme Song,Thaman S,5OdGIxg5CUbpBQZ6wf32g0,0.678,0.0426,0.111,0.8770821538186477,0.0774,energetic
Lucky Lucky,A.R. Rahman,4KuDETpNp3Mbi1ng9588xE,0.892,0.0401,0.0705,0.6983223576387855,0.0591,energetic
Mayya Mayya,A.R. Rahman,3OHIMvRf7W1wGxUv1XbonQ,0.749,0.0395,0.109,0.6203104979290206,0.0917,energetic
Sayyare Sayya,Mani Sharma,5s95QZJoxsIcW6SCelkIL5,0.72,0.0408,0.107,0.6365505527578296,0.134,energetic
Ninne Pellade,Sandeep Chowta,2F2f9sajshthqgyTEoP0X3,0.881,0.0819,0.134,0.5889329241038173,0.0646,energetic
"Yemunnave Pilla - From ""Nallamalla""",Sid Sriram,6geYV8EMMVN5hytPHpXtIS,0.701,0.405,0.0514,0.7414106499001758,0.039,romantic
Ila Ikkada,Prateek Gandhi,1vd9ICSHrcIpg3L7OSu0wo,0.581,0.0237,0.191,0.7873893739384368,0.0354,energetic
Konchem Konchem,Harris Jayaraj,0QP43Qy6zfEG4Rv4lVuBNB,0.724,0.0272,0.0774,0.7363747429899581,0.109,energetic
Kariga Loga - D-Plugged,Devi Sri Prasad,3VJSA8wozZeiXBwfeJgYpL,0.618,0.353,0.159,0.7334247146816055,0.0486,romantic
Ninnu Chudagaane,Devi Sri Prasad,1E5zyR7GT3PKjH3cqhVXVf,0.768,0.178,0.072,0.8067880449357848,0.117,energetic
Bang Bang,Rajesh Murugesan,4cGIqCraiksD0hhgcuYmmr,0.792,0.105,0.103,0.7252897881343306,0.0657,energetic
Kanti Papa,Thaman S,4WSam3pcMqExTIVFP9IB3Y,0.684,0.798,0.407,0.740427307130725,0.0322,Chill
Athey Nanne,Harris Jayaraj,5Vhm92XrsXw5SfFYnxxspt,0.772,0.467,0.0816,0.6883399386155726,0.0833,romantic
Okati Rendu,Devi Sri Prasad,29aHKjde7YPd9dDhQqAIre,0.809,0.141,0.135,0.7093179176971901,0.103,energetic
Sarasalu,Ilaiyaraaja,2jdRA3n8XtiaAw93pt4Ot8,0.547,0.382,0.504,0.7833666080634107,0.321,cheerful
Osey Osey,Devi Sri Prasad,0lbo04gxBlkcaFb98Rbudb,0.861,0.138,0.0178,0.8519920140647814,0.112,energetic
Chita Pata Chinukulu,K. V. Mahadevan,3OgfWGPEwxg672E8QbC8Ly,0.484,0.953,0.345,0.6747221311719659,0.157,Chill
Amba Dari,M. M. Keeravani,0MCMrSkaVisWWnuq0f4QnP,0.799,0.492,0.0795,0.708900741976817,0.0491,romantic
Chukkala Thotalo,K. Chakravarthy,1YZnrB3vawcQznrQXRgg6S,0.39,0.909,0.0824,0.8117941535802616,0.0503,Chill
"Oh Bangaru Rangulachilaka, Pt. 1",Sathyam,3Zi8nJ0zy9QSq4bbH95U0F,0.389,0.829,0.492,0.7448374504603832,0.0337,Chill
Andala Srimathiki,S.A. Rajkumar,4y3MFS5LJaHb4u3H4nSQUo,0.773,0.0753,0.102,0.7955838970171937,0.133,energetic
Barbie Girl,Devi Sri Prasad,6qeMTaVZyBOdTxzSMplHrH,0.645,0.0709,0.114,0.8616168538991031,0.0697,energetic
Jathero Mara Sathero,Suhasini,0HpaK2VS6hxELS80TBIIEW,0.707,0.742,0.107,0.7531213683363629,0.047,Chill
"Gala Gala - From ""Swiss Bank Ki Daredi""",Geetha Madhuri,4NU8EJNCQotpqVGZlKBwfm,0.85,0.0149,0.0326,0.7474894961113263,0.172,energetic
Villu Villu,A.R. Rahman,7sQeI1sEBJV99pG2viAn3B,0.781,0.197,0.0351,0.7215650049167139,0.179,energetic
Neekosam Velasindi,K. V. Mahadevan,1WsTarIqYV08ykjl0tXmFR,0.491,0.947,0.361,0.6586608659376025,0.0553,Chill
Nee Ventene,Ajay-Atul,46NS0DUQs90KG4WhgbcJvK,0.648,0.116,0.113,0.6885187282100182,0.0353,energetic
Aamchi Mumbai,Thaman S,7C87fR45MRIuQxwtaYU96Q,0.799,0.24,0.148,0.730534282904735,0.0459,energetic
Veera Bobbili Kotalo,A.R. Rahman,7DzGHdAzR6RSXRMH2YAQHx,0.716,0.844,0.177,0.5590154652999196,0.0744,Chill
